stock_count,price,discounted_price,product_variant_id,product_id,title,image_link,small_image_link,large_image_link,size,color,gender,age_interval,store_name
3,1252.86,1252.86,dev-xiaomi-15-ultra-512gb-black,dev-xiaomi-15-ultra,Xiaomi 15 Ultra 512 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-black-1600.jpg,512 GB,Black,unisex,,D·TELCO Shop
23,1252.86,1252.86,dev-xiaomi-15-ultra-512gb-silver,dev-xiaomi-15-ultra,Xiaomi 15 Ultra 512 GB Silver,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-silver-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-silver-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-silver-1600.jpg,512 GB,Silver,unisex,,D·TELCO Shop
21,1252.86,1252.86,dev-xiaomi-15-ultra-512gb-white,dev-xiaomi-15-ultra,Xiaomi 15 Ultra 512 GB White,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-white-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-white-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-white-1600.jpg,512 GB,White,unisex,,D·TELCO Shop
15,499.00,499.00,dev-xiaomi-15t-128gb-blue,dev-xiaomi-15t,Xiaomi 15T 128 GB Blue,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-blue-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-blue-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-blue-1600.jpg,128 GB,Blue,unisex,,D·TELCO Shop
7,499.00,499.00,dev-xiaomi-15t-128gb-grey,dev-xiaomi-15t,Xiaomi 15T 128 GB Grey,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-grey-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-grey-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-grey-1600.jpg,128 GB,Grey,unisex,,D·TELCO Shop
1,499.00,499.00,dev-xiaomi-15t-128gb-rose,dev-xiaomi-15t,Xiaomi 15T 128 GB Rose,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-rose-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-rose-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-rose-1600.jpg,128 GB,Rose,unisex,,D·TELCO Shop
0,568.86,568.86,dev-xiaomi-15t-256gb-blue,dev-xiaomi-15t,Xiaomi 15T 256 GB Blue,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-blue-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-blue-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-blue-1600.jpg,256 GB,Blue,unisex,,D·TELCO Shop
4,568.86,568.86,dev-xiaomi-15t-256gb-grey,dev-xiaomi-15t,Xiaomi 15T 256 GB Grey,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-grey-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-grey-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-grey-1600.jpg,256 GB,Grey,unisex,,D·TELCO Shop
20,568.86,568.86,dev-xiaomi-15t-256gb-rose,dev-xiaomi-15t,Xiaomi 15T 256 GB Rose,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-rose-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-rose-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-rose-1600.jpg,256 GB,Rose,unisex,,D·TELCO Shop
6,649.00,649.00,dev-xiaomi-15t-pro-256gb-blue,dev-xiaomi-15t-pro,Xiaomi 15T Pro 256 GB Blue,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-blue-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-blue-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-blue-1600.jpg,256 GB,Blue,unisex,,D·TELCO Shop
24,649.00,649.00,dev-xiaomi-15t-pro-256gb-grey,dev-xiaomi-15t-pro,Xiaomi 15T Pro 256 GB Grey,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-grey-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-grey-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-grey-1600.jpg,256 GB,Grey,unisex,,D·TELCO Shop
15,739.86,739.86,dev-xiaomi-15t-pro-512gb-blue,dev-xiaomi-15t-pro,Xiaomi 15T Pro 512 GB Blue,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-blue-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-blue-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-blue-1600.jpg,512 GB,Blue,unisex,,D·TELCO Shop
9,739.86,739.86,dev-xiaomi-15t-pro-512gb-grey,dev-xiaomi-15t-pro,Xiaomi 15T Pro 512 GB Grey,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-grey-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-grey-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15t-pro-grey-1600.jpg,512 GB,Grey,unisex,,D·TELCO Shop
10,49.00,49.00,dev-xiaomi-smart-band-10-onesize-black,dev-xiaomi-smart-band-10,Xiaomi Smart Band 10 One size Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-smart-band-10-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-smart-band-10-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-smart-band-10-black-1600.jpg,One size,Black,unisex,,D·TELCO Shop
13,49.00,49.00,dev-xiaomi-smart-band-10-onesize-silver,dev-xiaomi-smart-band-10,Xiaomi Smart Band 10 One size Silver,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-smart-band-10-silver-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-smart-band-10-silver-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-smart-band-10-silver-1600.jpg,One size,Silver,unisex,,D·TELCO Shop
9999,2.99,2.99,esim-new,esim-new,New eSIM,https://d-telco.github.io/telco/assets/catalog/esim-new-1200.jpg,https://d-telco.github.io/telco/assets/catalog/esim-new-400.jpg,https://d-telco.github.io/telco/assets/catalog/esim-new-1600.jpg,,,,,D·TELCO
9999,0.00,0.00,esim-swap,esim-swap,Switch your number to eSIM,https://d-telco.github.io/telco/assets/catalog/esim-swap-1200.jpg,https://d-telco.github.io/telco/assets/catalog/esim-swap-400.jpg,https://d-telco.github.io/telco/assets/catalog/esim-swap-1600.jpg,,,,,D·TELCO
9999,19.99,19.99,fixed-fiber-100,fixed-fiber-100,D·TELCO Fiber 100 Mbps,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-100-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-100-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-100-1600.jpg,100 Mbps,,,,D·TELCO
9999,54.99,54.99,fixed-fiber-1000,fixed-fiber-1000,D·TELCO Fiber 1 Gbps,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-1000-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-1000-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-1000-1600.jpg,1000 Mbps,,,,D·TELCO
9999,29.99,29.99,fixed-fiber-300,fixed-fiber-300,D·TELCO Fiber 300 Mbps,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-300-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-300-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-300-1600.jpg,300 Mbps,,,,D·TELCO
9999,39.99,39.99,fixed-fiber-500,fixed-fiber-500,D·TELCO Fiber 500 Mbps,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-500-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-500-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-fiber-500-1600.jpg,500 Mbps,,,,D·TELCO
9999,10.00,10.00,fixed-wifi-10,fixed-wifi-10,D·TELCO Wi-Fi 10,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-10-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-10-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-10-1600.jpg,10 GB / 30 days,,,,D·TELCO
9999,100.00,100.00,fixed-wifi-100,fixed-wifi-100,D·TELCO Wi-Fi 100,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-100-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-100-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-100-1600.jpg,100 GB / 30 days,,,,D·TELCO
9999,150.00,150.00,fixed-wifi-150,fixed-wifi-150,D·TELCO Wi-Fi 150,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-150-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-150-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-150-1600.jpg,150 GB / 30 days,,,,D·TELCO
9999,175.00,175.00,fixed-wifi-175,fixed-wifi-175,D·TELCO Wi-Fi 175,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-175-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-175-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-175-1600.jpg,175 GB / 30 days,,,,D·TELCO
9999,25.00,25.00,fixed-wifi-25,fixed-wifi-25,D·TELCO Wi-Fi 25,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-25-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-25-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-25-1600.jpg,25 GB / 30 days,,,,D·TELCO
9999,5.00,5.00,fixed-wifi-5,fixed-wifi-5,D·TELCO Wi-Fi 5,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-5-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-5-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-5-1600.jpg,5 GB / 30 days,,,,D·TELCO
9999,50.00,50.00,fixed-wifi-50,fixed-wifi-50,D·TELCO Wi-Fi 50,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-50-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-50-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-50-1600.jpg,50 GB / 30 days,,,,D·TELCO
9999,75.00,75.00,fixed-wifi-75,fixed-wifi-75,D·TELCO Wi-Fi 75,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-75-1200.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-75-400.jpg,https://d-telco.github.io/telco/assets/catalog/fixed-wifi-75-1600.jpg,75 GB / 30 days,,,,D·TELCO
9999,1.99,1.99,number-099,number-099,099 prefix number,https://d-telco.github.io/telco/assets/catalog/number-099-1200.jpg,https://d-telco.github.io/telco/assets/catalog/number-099-400.jpg,https://d-telco.github.io/telco/assets/catalog/number-099-1600.jpg,,,,,D·TELCO
9999,19.99,19.99,number-lovely-bronze,number-lovely-bronze,Lovely number Bronze,https://d-telco.github.io/telco/assets/catalog/number-lovely-bronze-1200.jpg,https://d-telco.github.io/telco/assets/catalog/number-lovely-bronze-400.jpg,https://d-telco.github.io/telco/assets/catalog/number-lovely-bronze-1600.jpg,,,,,D·TELCO
9999,149.99,149.99,number-lovely-gold,number-lovely-gold,Lovely number Gold,https://d-telco.github.io/telco/assets/catalog/number-lovely-gold-1200.jpg,https://d-telco.github.io/telco/assets/catalog/number-lovely-gold-400.jpg,https://d-telco.github.io/telco/assets/catalog/number-lovely-gold-1600.jpg,,,,,D·TELCO
9999,499.99,499.99,number-lovely-platinum,number-lovely-platinum,Lovely number Platinum,https://d-telco.github.io/telco/assets/catalog/number-lovely-platinum-1200.jpg,https://d-telco.github.io/telco/assets/catalog/number-lovely-platinum-400.jpg,https://d-telco.github.io/telco/assets/catalog/number-lovely-platinum-1600.jpg,,,,,D·TELCO
9999,49.99,49.99,number-lovely-silver,number-lovely-silver,Lovely number Silver,https://d-telco.github.io/telco/assets/catalog/number-lovely-silver-1200.jpg,https://d-telco.github.io/telco/assets/catalog/number-lovely-silver-400.jpg,https://d-telco.github.io/telco/assets/catalog/number-lovely-silver-1600.jpg,,,,,D·TELCO
9999,0.00,0.00,number-mnp,number-mnp,"Keep your number, move to D-TELCO",https://d-telco.github.io/telco/assets/catalog/number-mnp-1200.jpg,https://d-telco.github.io/telco/assets/catalog/number-mnp-400.jpg,https://d-telco.github.io/telco/assets/catalog/number-mnp-1600.jpg,,,,,D·TELCO
9999,2.99,2.99,pack-ai-talk,pack-ai-talk,AI Talk,https://d-telco.github.io/telco/assets/catalog/pack-ai-talk-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-ai-talk-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-ai-talk-1600.jpg,1 GB / 28 days,,,,D·TELCO
9999,0.00,0.00,pack-free-ai,pack-free-ai,Free AI 1 GB,https://d-telco.github.io/telco/assets/catalog/pack-free-ai-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-free-ai-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-free-ai-1600.jpg,1 GB / 28 days,,,,D·TELCO
9999,12.99,12.99,pack-net-10gb-28d,pack-net-10gb-28d,10 GB monthly (10 GB / 28 days),https://d-telco.github.io/telco/assets/catalog/pack-net-10gb-28d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-10gb-28d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-10gb-28d-1600.jpg,10 GB / 28 days,,,,D·TELCO
9999,8.99,8.99,pack-net-10gb-7d,pack-net-10gb-7d,10 GB weekly (10 GB / 7 days),https://d-telco.github.io/telco/assets/catalog/pack-net-10gb-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-10gb-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-10gb-7d-1600.jpg,10 GB / 7 days,,,,D·TELCO
9999,1.29,1.29,pack-net-1gb-1d,pack-net-1gb-1d,1 GB daily (1 GB / 1 days),https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-1d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-1d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-1d-1600.jpg,1 GB / 1 days,,,,D·TELCO
9999,3.49,3.49,pack-net-1gb-28d,pack-net-1gb-28d,1 GB monthly (1 GB / 28 days),https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-28d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-28d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-28d-1600.jpg,1 GB / 28 days,,,,D·TELCO
9999,2.49,2.49,pack-net-1gb-7d,pack-net-1gb-7d,1 GB weekly (1 GB / 7 days),https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-1gb-7d-1600.jpg,1 GB / 7 days,,,,D·TELCO
9999,18.99,18.99,pack-net-20gb-28d,pack-net-20gb-28d,20 GB monthly (20 GB / 28 days),https://d-telco.github.io/telco/assets/catalog/pack-net-20gb-28d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-20gb-28d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-20gb-28d-1600.jpg,20 GB / 28 days,,,,D·TELCO
9999,1.99,1.99,pack-net-2gb-1d,pack-net-2gb-1d,2 GB daily (2 GB / 1 days),https://d-telco.github.io/telco/assets/catalog/pack-net-2gb-1d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-2gb-1d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-2gb-1d-1600.jpg,2 GB / 1 days,,,,D·TELCO
9999,6.49,6.49,pack-net-3gb-28d,pack-net-3gb-28d,3 GB monthly (3 GB / 28 days),https://d-telco.github.io/telco/assets/catalog/pack-net-3gb-28d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-3gb-28d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-3gb-28d-1600.jpg,3 GB / 28 days,,,,D·TELCO
9999,4.49,4.49,pack-net-3gb-7d,pack-net-3gb-7d,3 GB weekly (3 GB / 7 days),https://d-telco.github.io/telco/assets/catalog/pack-net-3gb-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-3gb-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-3gb-7d-1600.jpg,3 GB / 7 days,,,,D·TELCO
9999,0.79,0.79,pack-net-500mb-1d,pack-net-500mb-1d,500 MB daily (0.5 GB / 1 days),https://d-telco.github.io/telco/assets/catalog/pack-net-500mb-1d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-500mb-1d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-500mb-1d-1600.jpg,0.5 GB / 1 days,,,,D·TELCO
9999,1.99,1.99,pack-net-500mb-28d,pack-net-500mb-28d,500 MB monthly (0.5 GB / 28 days),https://d-telco.github.io/telco/assets/catalog/pack-net-500mb-28d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-500mb-28d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-500mb-28d-1600.jpg,0.5 GB / 28 days,,,,D·TELCO
9999,8.99,8.99,pack-net-5gb-28d,pack-net-5gb-28d,5 GB monthly (5 GB / 28 days),https://d-telco.github.io/telco/assets/catalog/pack-net-5gb-28d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-5gb-28d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-5gb-28d-1600.jpg,5 GB / 28 days,,,,D·TELCO
9999,5.99,5.99,pack-net-5gb-7d,pack-net-5gb-7d,5 GB weekly (5 GB / 7 days),https://d-telco.github.io/telco/assets/catalog/pack-net-5gb-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-5gb-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-5gb-7d-1600.jpg,5 GB / 7 days,,,,D·TELCO
9999,0.99,0.99,pack-net-night-1d,pack-net-night-1d,Unlimited night,https://d-telco.github.io/telco/assets/catalog/pack-net-night-1d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-night-1d-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-night-1d-1600.jpg,1 days,,,,D·TELCO
9999,29.99,29.99,pack-net-unlimited-20,pack-net-unlimited-20,Unlimited 20 Mbps,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-20-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-20-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-20-1600.jpg,20 Mbps / 28 days,,,,D·TELCO
9999,19.99,19.99,pack-net-unlimited-5,pack-net-unlimited-5,Unlimited 5 Mbps,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-5-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-5-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-5-1600.jpg,5 Mbps / 28 days,,,,D·TELCO
9999,39.99,39.99,pack-net-unlimited-max,pack-net-unlimited-max,Unlimited full speed,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-max-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-max-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-net-unlimited-max-1600.jpg,100 Mbps / 28 days,,,,D·TELCO
9999,1.99,1.99,pack-social-1gb,pack-social-1gb,Social 1 GB,https://d-telco.github.io/telco/assets/catalog/pack-social-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-social-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-social-1gb-1600.jpg,1 GB / 28 days,,,,D·TELCO
9999,3.99,3.99,pack-social-3gb,pack-social-3gb,Social 3 GB,https://d-telco.github.io/telco/assets/catalog/pack-social-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-social-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-social-3gb-1600.jpg,3 GB / 28 days,,,,D·TELCO
9999,5.49,5.49,pack-social-5gb,pack-social-5gb,Social 5 GB,https://d-telco.github.io/telco/assets/catalog/pack-social-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-social-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-social-5gb-1600.jpg,5 GB / 28 days,,,,D·TELCO
9999,4.49,4.49,pack-youtube,pack-youtube,YouTube pack,https://d-telco.github.io/telco/assets/catalog/pack-youtube-1200.jpg,https://d-telco.github.io/telco/assets/catalog/pack-youtube-400.jpg,https://d-telco.github.io/telco/assets/catalog/pack-youtube-1600.jpg,5 GB / 28 days,,,,D·TELCO
9999,9.99,9.99,plan-archive-birinci,plan-archive-birinci,Birinci,https://d-telco.github.io/telco/assets/catalog/plan-archive-birinci-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-birinci-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-birinci-1600.jpg,,,,,D·TELCO
9999,12.99,12.99,plan-archive-daimonline,plan-archive-daimonline,DaimOnline,https://d-telco.github.io/telco/assets/catalog/plan-archive-daimonline-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-daimonline-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-daimonline-1600.jpg,,,,,D·TELCO
9999,6.99,6.99,plan-archive-ilk,plan-archive-ilk,Ilk,https://d-telco.github.io/telco/assets/catalog/plan-archive-ilk-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-ilk-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-ilk-1600.jpg,,,,,D·TELCO
9999,4.99,4.99,plan-archive-sade,plan-archive-sade,Sade,https://d-telco.github.io/telco/assets/catalog/plan-archive-sade-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-sade-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-archive-sade-1600.jpg,,,,,D·TELCO
9999,11.99,11.99,plan-go-11-99,plan-go-11-99,GO 11.99,https://d-telco.github.io/telco/assets/catalog/plan-go-11-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-11-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-11-99-1600.jpg,,,,,D·TELCO
9999,17.99,17.99,plan-go-17-99,plan-go-17-99,GO 17.99,https://d-telco.github.io/telco/assets/catalog/plan-go-17-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-17-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-17-99-1600.jpg,,,,,D·TELCO
9999,29.99,29.99,plan-go-29-99,plan-go-29-99,GO 29.99,https://d-telco.github.io/telco/assets/catalog/plan-go-29-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-29-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-29-99-1600.jpg,,,,,D·TELCO
9999,3.99,3.99,plan-go-3-99,plan-go-3-99,GO 3.99,https://d-telco.github.io/telco/assets/catalog/plan-go-3-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-3-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-3-99-1600.jpg,,,,,D·TELCO
9999,59.99,59.99,plan-go-59-99,plan-go-59-99,GO 59.99,https://d-telco.github.io/telco/assets/catalog/plan-go-59-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-59-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-59-99-1600.jpg,,,,,D·TELCO
9999,7.99,7.99,plan-go-7-99,plan-go-7-99,GO 7.99,https://d-telco.github.io/telco/assets/catalog/plan-go-7-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-7-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-7-99-1600.jpg,,,,,D·TELCO
9999,89.99,89.99,plan-go-89-99,plan-go-89-99,GO 89.99,https://d-telco.github.io/telco/assets/catalog/plan-go-89-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-89-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-89-99-1600.jpg,,,,,D·TELCO
9999,19.99,19.99,plan-go-pro-19-99,plan-go-pro-19-99,GO Pro 19.99,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-19-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-19-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-19-99-1600.jpg,,,,,D·TELCO
9999,34.99,34.99,plan-go-pro-34-99,plan-go-pro-34-99,GO Pro 34.99,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-34-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-34-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-34-99-1600.jpg,,,,,D·TELCO
9999,49.99,49.99,plan-go-pro-49-99,plan-go-pro-49-99,GO Pro 49.99,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-49-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-49-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-49-99-1600.jpg,,,,,D·TELCO
9999,79.99,79.99,plan-go-pro-79-99,plan-go-pro-79-99,GO Pro 79.99,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-79-99-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-79-99-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-go-pro-79-99-1600.jpg,,,,,D·TELCO
9999,13.00,13.00,plan-klass-13,plan-klass-13,Klass 13,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-1600.jpg,,,,,D·TELCO
9999,13.00,11.70,plan-klass-13-postpaid-12m,plan-klass-13-postpaid,"Klass 13 Postpaid, 12 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-1600.jpg,12 months,,,,D·TELCO
9999,13.00,10.66,plan-klass-13-postpaid-24m,plan-klass-13-postpaid,"Klass 13 Postpaid, 24 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-1600.jpg,24 months,,,,D·TELCO
